index,artist,country,genre,gender,group_size,debut_album_year,track_name,uri,image_uri,song_uri,song_image_uri,embedded_track
807,Boney M.,de,R&B,f,4,1976,Rasputin,spotify:artist:54R6Y0I7jGUCveDTtI21nb,https://i.scdn.co/image/94f8fa49e6ac6748393ff020567c9b95c7f48c18,https://p.scdn.co/mp3-preview/ad54133fba3671bed149315a15c410a52569f42b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f05cf0af79d057704dc994f4,https://open.spotify.com/embed/track/0b18g3G5spr4ZCkz7Y6Q0Q
808,MC PH,br,Latin,m,1,2021,Let's Go 4,spotify:artist:4PLdCloYxu2bMKfuuB9lI5,https://i.scdn.co/image/ab6761610000e5ebe502ea705fe94e5297059c1d,https://p.scdn.co/mp3-preview/fc4e86371d16c58ff917d0cfea734b82a935caaf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a2ab8a2b4cbbf685827eb835,https://open.spotify.com/embed/track/2InS5VWKJQbsFBKOsf1cJB
809,Agust D,kr,Pop,m,1,2016,Haegeum,spotify:artist:5RmQ8k4l3HZ8JoPb4mNsML,https://i.scdn.co/image/ab6761610000e5eb191d43dca6f2f5a126e43e4b,https://p.scdn.co/mp3-preview/3c2f1894de0f6a51f557131c3eb275cb8bc80831?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e,https://open.spotify.com/embed/track/4bjN59DRXFRxBE1g5ne6B1
810,Creed,us,Rock,m,4,1997,One Last Breath,spotify:artist:43sZBwHjahUvgbx1WNIkIz,https://i.scdn.co/image/a8e1ecca8c64abce46d504284424b6e910fc0f40,https://p.scdn.co/mp3-preview/572b6f0b01bb44a5ee17819595b82e3bf9620131?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4,https://open.spotify.com/embed/track/42T2QQv3xgBlpQxaSP7lnK
811,Ofenbach,fr,Electronic,m,2,2022,Overdrive (feat. Norma Jean Martine),spotify:artist:4AKwRarlmsUlLjIwt38NLw,https://i.scdn.co/image/ab6761610000e5eb8d28729d3ad41b0f64bed0ce,https://p.scdn.co/mp3-preview/b2b6a59603c6726af9ec980ebf03520f7bc5dede?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7,https://open.spotify.com/embed/track/3bK1zVFBKIzYjmptmI4NsJ
812,Billy Idol,gb,Rock,m,1,1982,Rebel Yell,spotify:artist:7lzordPuZEXxwt9aoVZYmG,https://i.scdn.co/image/ab6761610000e5ebd42c6334786bfdea92beeb5d,https://p.scdn.co/mp3-preview/5873ebf0baa4eb00fcfb1aa6317c88873a77eb19?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ea07dca8b4ca808c1e5b17fb,https://open.spotify.com/embed/track/0pUVeEgZuNyFzIMKp67RbS
813,Los Enanitos Verdes,ar,Rock,m,3,1984,Lamento Boliviano,spotify:artist:4TK1gDgb7QKoPFlzRrBRgR,https://i.scdn.co/image/0a44319db623b112c3fddca7a1ef88b5756265cd,https://p.scdn.co/mp3-preview/c52ca102bffb9a31560a24a4af79cc3ae9add660?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27335bf8a2179962114b8ec7585,https://open.spotify.com/embed/track/6Pur3hWy6Nzc27ilmsp5HA
814,Camila,mx,Pop,f,1,2018,Señorita,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13,https://p.scdn.co/mp3-preview/cf6ae4e497f91c285cc57ec2be36bbad2133af47?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563,https://open.spotify.com/embed/track/6v3KW9xbzN5yKLt9YKDYA2
815,Roxette,se,Pop,x,2,1986,FIX LATER,FIX LATER,https://i.scdn.co/image/ab67616100005174347ca7e9f41f3ff8e2b19034,FIX LATER,FIX LATER,FIX LATER
816,Kany Garcia,pr,Pop,f,1,2007,Te Lo Agradezco,spotify:artist:69UypehHabb68utzfjAVlV,https://i.scdn.co/image/ab6761610000e5ebd4df0c1132cbd2ff38f1e80f,https://p.scdn.co/mp3-preview/4135f71eb8425f4f305c82410c2d0462acf2f95e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734c35696cf0527b3e682307f8,https://open.spotify.com/embed/track/14k3Rb7Xgte9fsndjdenmq
817,Sezen Aksu,tr,Pop,f,1,1977,Kaybolan Yıllar,spotify:artist:64d1rUxfizSAOE9UbMnUZd,https://i.scdn.co/image/ab6761610000e5ebedf9b1efb563b8c1e07ef461,https://p.scdn.co/mp3-preview/c7984c1d700ab3902ec58ca0445b327d44692946?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730b425de4809bf4fc84cabf3a,https://open.spotify.com/embed/track/2EZbRSf8OVdFvtQY4QDv6O
818,Jordan Davis,us,Country,m,1,2018,Buy Dirt,spotify:artist:77kULmXAQ6vWer7IIHdGzI,https://i.scdn.co/image/ab6761610000e5eb2ed3943e39c47fa8bb10fb53,https://p.scdn.co/mp3-preview/082a6502a654140aef26ae2f693e7124f4edebc3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273dfdefe159fd457b152e9d367,https://open.spotify.com/embed/track/69AIpwGNLxr4qS1X5ynx60
819,Odetari,us,Hip Hop,m,1,2023,GMFU (w/ 6arelyhuman),spotify:artist:7ITMCzIU9uII8gwRg8JAhc,https://i.scdn.co/image/ab6761610000e5ebff6b15ab3696d09759a1ca85,https://p.scdn.co/mp3-preview/ae2bdab94ce72fb616915261a6c9cc2d245a425c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273105902aa6759ba91043f1681,https://open.spotify.com/embed/track/4D1k6x4MXTaSnljSvAXhaf
820,Gesaffelstein,fr,Electronic,m,1,2011,I Was Never There,spotify:artist:3hteYQFiMFbJY7wS0xDymP,https://i.scdn.co/image/ab6761610000e5ebd1b0c16bf77cfe30c09b4951,https://p.scdn.co/mp3-preview/864beb42c5ce89268e7793268a606202c5aec12c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,https://open.spotify.com/embed/track/1cKHdTo9u0ZymJdPGSh6nq
821,Axwell Λ Ingrosso,se,Electronic,m,2,2017,More Than You Know,spotify:artist:2XnBwblw31dfGnspMIwgWz,https://i.scdn.co/image/ab6761610000e5eb9f6e5d736809c4cb40d59a7e,https://p.scdn.co/mp3-preview/5630a95a43cdbf5380f0590b26b6d6e3670101c0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,https://open.spotify.com/embed/track/6h5PAsRni4IRlxWr6uDPTP
822,Eyedress,us,Pop,m,1,2012,Jealous,spotify:artist:3XxNRirzbjfLdDli06zMaB,https://i.scdn.co/image/ab6761610000e5ebeb171b752d26b72912c5fed0,https://p.scdn.co/mp3-preview/2a35e333aacb791d90db203c779d1e472c70c45c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734de4da55422167fcc47fba65,https://open.spotify.com/embed/track/1aXV8GrmQLvgoFtBPERP7E
823,Owl City,us,Electronic,m,1,2007,Fireflies,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,https://i.scdn.co/image/ab6761610000e5ebb11621be721212c67821a926,https://p.scdn.co/mp3-preview/2239ff2e838d8d22c2f54609813f5ab76a8a7eeb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32,https://open.spotify.com/embed/track/3DamFFqW32WihKkTVlwTYQ
824,Eden Muñoz,mx,Latin,m,1,2022,Abcdario,spotify:artist:1gJdf4Yybu4X5A2xYV3NMV,https://i.scdn.co/image/ab6761610000e5eb98648bc064c0df6866398d3b,https://p.scdn.co/mp3-preview/cffa97f5cc84817bb7199e7895a67b689d76fef6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a4185fe75fdc92c5749ca08f,https://open.spotify.com/embed/track/0qCPD6ilr9nXkI4KVZgcns
825,Kungs,fr,Electronic,m,1,2016,This Girl (Kungs Vs. Cookin' On 3 Burners),spotify:artist:7keGfmQR4X5w0two1xKZ7d,https://i.scdn.co/image/ab6761610000e5eb3b0676d8b5ef3e99ceb0194e,https://p.scdn.co/mp3-preview/32a9ff870d3eef0d57d62c6df25d3aab50d149b0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08,https://open.spotify.com/embed/track/1A8j067qyiNwQnZT0bzUpZ
826,Leona Lewis,gb,Pop,f,1,2007,Bleeding Love,spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,https://i.scdn.co/image/ab6761610000e5ebe9cf3862b8027eb5b9f6b831,https://p.scdn.co/mp3-preview/3b688a959a77d42be82bdfdf388e670c09acba84?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55,https://open.spotify.com/embed/track/7wZUrN8oemZfsEd1CGkbXE
827,Purple Disco Machine,de,Electronic,m,1,2017,Substitution (feat. Julian Perretta),spotify:artist:2WBJQGf1bT1kxuoqziH5g4,https://i.scdn.co/image/ab6761610000e5eb1197e13689463c81f8859294,https://p.scdn.co/mp3-preview/11f3f82e39b5fdba958a25a10d6c8d22e6bdab8c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7,https://open.spotify.com/embed/track/2F2p7b5Xq20mRyEeWYaeUF
828,Snow Patrol,gb,Rock,m,5,1998,Chasing Cars,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,https://i.scdn.co/image/ab6761610000e5eb02dd5c821135e146eb2bfc85,https://p.scdn.co/mp3-preview/c026babf3200ee9981068f6344eff742b438b42b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f,https://open.spotify.com/embed/track/5hnyJvgoWiQUYZttV4wXy6
829,KALEO,is,Rock,m,5,2016,Way down We Go,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21,https://p.scdn.co/mp3-preview/7a390a327ec5e28656cae64a9e20a5b6d8749a9d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,https://open.spotify.com/embed/track/0y1QJc3SJVPKJ1OvFmFqe6
830,Kenia Os,mx,Pop,f,1,2022,Por Dentro,spotify:artist:31VFEohvhOUKrtAONEBhMG,https://i.scdn.co/image/ab6761610000e5ebaaad50d304b856ce8a9ed160,https://p.scdn.co/mp3-preview/40d8fb6eb24f530065c0cfa5121d2f2261b7efd9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d0f200c2027aca1766e57ec0,https://open.spotify.com/embed/track/671fHUAB2n0MocazS1bMB8
831,Bomba Estéreo,co,Latin,x,2,2009,Ojitos Lindos,spotify:artist:5n9bMYfz9qss2VOW89EVs2,https://i.scdn.co/image/ab6761610000e5ebcc4d7c642f167846d8aa743b,https://p.scdn.co/mp3-preview/d9e32879becf10d4b28d66b55033bc91803d95f7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://open.spotify.com/embed/track/3k3NWokhRRkEPhCzPmV8TW
832,Lauana Prado,br,Latin,f,1,2016,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,spotify:artist:6TYimByryGphZCtwYopH0y,https://i.scdn.co/image/ab6761610000e5eb522d89bd1a5c2a472982b86e,https://p.scdn.co/mp3-preview/7fed0509e6b269baf967ca860ce1d1aa68a5f20f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a1e1725dc2508f171c909773,https://open.spotify.com/embed/track/2sYFUcurlISdHlAsnYCEgD
833,RM,kr,R&B,m,1,2015,DEALER (feat. Future & Lil Baby),spotify:artist:0j1Pwmd6nuk0BXD1RqoHDw,https://i.scdn.co/image/ab6761610000e5ebde40fd4b9dcd0a8861c1175f,https://p.scdn.co/mp3-preview/a312ebdeee4dfc06744ffa271b44eab9ee9160c6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27368637b33a43ffc8215591d94,https://open.spotify.com/embed/track/2DwKP4rWgDwefcFsPWT9pj
834,Tracy Chapman,us,Pop,f,1,1988,Fast Car,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,https://i.scdn.co/image/965060777aeacb43659097cddc16b741785a508f,https://p.scdn.co/mp3-preview/ce0d4429f7d48e488e464ecf03a690ada14da02c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27390b8a540137ee2a718a369f9,https://open.spotify.com/embed/track/2M9ro2krNb7nr7HSprkEgo
835,Davido,ng,African,m,1,2012,Sensational (feat. Davido & Lojay),spotify:artist:0Y3agQaa6g2r0YmHPOO9rh,https://i.scdn.co/image/ab6761610000e5eb1ae40d4e47750c0ac367f993,https://p.scdn.co/mp3-preview/2800cca0c893a88dbb9fc1a23361db8c97396301?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273649d02a68c64fd203c183e54,https://open.spotify.com/embed/track/44G2gUVQvNNZ6w3i05tR4n
836,Alphaville,de,Pop,m,3,1984,Forever Young,FIX LATER,https://i.scdn.co/image/ab6761610000e5eb3f8779bb1c97be855c6b51a8,FIX LATER,FIX LATER,FIX LATER
837,John Lennon,gb,Rock,m,1,1968,Imagine - Remastered 2010,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,https://i.scdn.co/image/ab6761610000e5eb207c6849d1a1f4480e6aa222,https://p.scdn.co/mp3-preview/051f8a21cb606b65a4e1b475cff6733a2297fe9f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27399581550ef9746ca582bb3cc,https://open.spotify.com/embed/track/7pKfPomDEeI4TPT6EOYjn9
838,Coi Leray,us,Hip Hop,f,1,2018,Baby Don't Hurt Me,spotify:artist:6AMd49uBDJfhf30Ak2QR5s,https://i.scdn.co/image/ab6761610000e5eb795706f5590d9ef4d5838516,https://p.scdn.co/mp3-preview/a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a,https://open.spotify.com/embed/track/3BKD1PwArikchz2Zrlp1qi
839,The Ronettes,us,Pop,f,3,1964,FIX LATER,FIX LATER,https://i.scdn.co/image/ab6761610000e5ebc47897b69089f59e31817f26,https://p.scdn.co/mp3-preview/1afcbd164ede375be899615268a947d6f96edaaa,https://i.scdn.co/image/ab67616d0000b2734694c5b97d3a88efb5fc71b5,FIX LATER
840,MAGIC!,us,Reggae,x,3,2014,Rude,spotify:artist:0DxeaLnv6SyYk2DOqkLO8c,https://i.scdn.co/image/ab6761610000e5eb6322d3011e177875f2028dab,https://p.scdn.co/mp3-preview/b2a7b00f0de0eebc99af0b7342e4567cfccb5a32?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,https://open.spotify.com/embed/track/6RtPijgfPKROxEzTHNRiDp
841,FISHER,au,Electronic,m,1,2017,"World, Hold On - FISHER Rework",spotify:artist:1VJ0briNOlXRtJUAzoUJdt,https://i.scdn.co/image/ab6761610000e5ebcd3fb82b1270a175ed000118,https://p.scdn.co/mp3-preview/adae361145c433bcc47279b57374767940b96957?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733dea99d6ea257ee48a112cd8,https://open.spotify.com/embed/track/6quGF3Kvzd5WYEEuCmvCe1
842,FUN.,us,Alternative,m,3,2009,We Are Young (feat. Janelle Monáe),spotify:artist:5nCi3BB41mBaMH9gfr6Su0,https://i.scdn.co/image/37bc85c957e17d3463ae40da1c8ade6bb5ecd546,https://p.scdn.co/mp3-preview/ba5bc5a6ef6ee6dc8e122b22438923bf0326200f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e,https://open.spotify.com/embed/track/7a86XRg84qjasly9f6bPSD
843,Ben&Ben,ph,Pop,x,9,2002,The Diary of Jane - Single Version,spotify:artist:5BtHciL0e0zOP7prIHn3pP,https://i.scdn.co/image/ab6761610000e5eb43f5e5cf145e783d5859fb9a,https://p.scdn.co/mp3-preview/97a0255d215d3b2b92e532b6adf743fce87f3bb9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735aa75a47afe2804e280bd149,https://open.spotify.com/embed/track/0faXHILILebCGnJBPU6KJJ
844,Audioslave,us,Rock,m,4,2002,Like a Stone,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,https://i.scdn.co/image/ab6761610000e5eb5a865295befda9e060a72cb0,https://p.scdn.co/mp3-preview/c47c2b44a1a72c8d083b662a09b05a7b211cd614?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787,https://open.spotify.com/embed/track/3YuaBvuZqcwN3CEAyyoaei
845,Ashe,us,Pop,f,1,2021,I Love College,spotify:artist:1wgY8huggK60P5nvYrwcYT,https://i.scdn.co/image/ab6761610000e5eb37f158d1dc827c9f752758eb,https://p.scdn.co/mp3-preview/18f497c64967e8af5c990a7bb3a93e31d3f2e474?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27373aec173d3c1f42884b3563b,https://open.spotify.com/embed/track/1akgiRM3mN2nxu2AX6ACCW
846,IVE (아이브),kr,Pop,f,6,2021,I AM,spotify:artist:6RHTUrRF63xao58xh9FXYJ,https://i.scdn.co/image/ab6761610000e5eb1e1e3c9c9582aba8686b42d2,https://p.scdn.co/mp3-preview/8d1fa5354093e98745ccef77ecb60fac3c9d38d0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8,https://open.spotify.com/embed/track/70t7Q6AYG6ZgTYmJWcnkUM
847,Bad Gyal,es,Latin,f,1,2016,Chulo pt.2,spotify:artist:4F4pp8NUW08JuXwnoxglpN,https://i.scdn.co/image/ab6761610000e5eb839b881dfb18d4b260e88064,https://p.scdn.co/mp3-preview/b8e26a1331902dc6664da6cb26bde6b340b8ff17?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730071d93ac1b1e0770e2644f8,https://open.spotify.com/embed/track/1NCF4UUsuT6Xzw2Zxd43PJ
848,Syml,us,Pop,m,1,2019,Where's My Love,spotify:artist:6AyATGg7mDgBlZ4N5uNog0,https://i.scdn.co/image/ab6761610000e5ebb4202395fec347a4b21cec09,https://p.scdn.co/mp3-preview/f4badbea098ef915de5804ea44f537fe9014376e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732f0dd56b1f1c9d51d5fc2782,https://open.spotify.com/embed/track/1B62o4CbdL9ckGvwsz2cgn
849,Kimbra,nz,Pop,f,1,2011,Somebody That I Used To Know,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,https://i.scdn.co/image/ab6761610000e5eb5e92b1ddbbbc66454d44a2c4,https://p.scdn.co/mp3-preview/d6dd1cb07f141ecb85523f9ed4936d75b5c73357?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e1d47c00ddecbfb810c807ed,https://open.spotify.com/embed/track/4wCmqSrbyCgxEXROQE6vtV
850,Gotye,au,Alternative,m,1,2006,Somebody That I Used To Know,spotify:artist:2AsusXITU8P25dlRNhcAbG,https://i.scdn.co/image/713664fded8bdd28ed84f4b2054815af92999b9c,https://p.scdn.co/mp3-preview/d125c2d009d8388e01078361811e910f71966746?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e1d47c00ddecbfb810c807ed,https://open.spotify.com/embed/track/4wCmqSrbyCgxEXROQE6vtV
851,Gym Class Heroes,us,Hip Hop,m,4,2005,Stereo Hearts (feat. Adam Levine),spotify:artist:4IJczjB0fJ04gs4uvP0Fli,https://i.scdn.co/image/ab6761610000e5ebaf10fe1f51451ea941b2d798,https://p.scdn.co/mp3-preview/a62b535109dff39bdcc859c6fd2160e927d4b1c9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,https://open.spotify.com/embed/track/0qOnSQQF0yzuPWsXrQ9paz
852,Mc Paiva ZS,br,Latin,m,1,2020,Set Dj Gm 6.0,spotify:artist:0gHj4MPwwcZ8Zl9CY0hqT5,https://i.scdn.co/image/ab6761610000e5eb04cf87665430b465b8c9c1b4,https://p.scdn.co/mp3-preview/6bde0e6dc5faaaaed407a08f5b6c5a84b9e0ed9b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a0b74892a11cb4b1d9f863a5,https://open.spotify.com/embed/track/4WXVqLSRHF4ypdiBngbcqU
853,Dynoro,lt,Electronic,m,1,2017,In My Mind,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n,https://i.scdn.co/image/ab6761610000e5eb71c0e657e2c507f83aeb1627,https://p.scdn.co/mp3-preview/4de512355f4b332fcf079a74592025ff168813ff?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,https://open.spotify.com/embed/track/0E9ZjEAyAwOXZ7wJC0PD33
854,BigXthaPlug,us,Hip Hop,m,1,2024,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER
855,The Marías,us,Pop,x,4,2021,Otro Atardecer,spotify:artist:2sSGPbdZJkaSE2AbcGOACx,https://i.scdn.co/image/ab6761610000e5eb007f665e106e21bf743cb9bd,https://p.scdn.co/mp3-preview/99bed6e8ce1a8ea16c626c6734b007fc526d90d5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://open.spotify.com/embed/track/0E0DRHf5PfMeor0ZCwB3oT
856,Spice Girls,gb,Pop,f,5,1996,Wannabe,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,https://i.scdn.co/image/ab6761610000e5eb2e91ffbba84e8e94bafbc6d7,https://p.scdn.co/mp3-preview/4f557870cbdb569a7c99a62df97f71358d3b8da3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59,https://open.spotify.com/embed/track/1Je1IMUlBXcx1Fz0WE7oPT
857,Blur,gb,Rock,m,4,1991,Song 2 - 2012 Remaster,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,https://i.scdn.co/image/ab6761610000e5eb00620d736644d2359ce99430,https://p.scdn.co/mp3-preview/2c2b4ad08b6ef072182e9b38c386f54623aef4fc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273de114203356c1f7b136960b6,https://open.spotify.com/embed/track/1FTSo4v6BOZH9QxKc3MbVM
858,Jungle,gb,Electronic,m,3,2014,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER
859,Hotel Ugly,us,Rock,m,1,2023,Shut up My Moms Calling,spotify:artist:35WVTyRnKAoaGExqgktVyb,https://i.scdn.co/image/ab6761610000e5eb939033cc36c08ab68b33f760,https://p.scdn.co/mp3-preview/7642409265c74b714a2f0f0dd8663c031e253485?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273350ab7a839c04bfd5225a9f5,https://open.spotify.com/embed/track/3hxIUxnT27p5WcmjGUXNwx
860,Harris Jayaraj,in,Pop,m,1,2001,Ava Enna,spotify:artist:29aw5YCdIw2FEXYyAJZI8l,https://i.scdn.co/image/ab6761610000e5eb5bd97947f146486aee1fb0b1,https://p.scdn.co/mp3-preview/bbb51d91a8c33cd4a154f44139e24002ea06642b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273812bfb4e32feb448e527e8b1,https://open.spotify.com/embed/track/1wIfq9Zul77qAtokyLTlXr
861,Montell Fish,us,Hip Hop,m,1,2016,Hotel,spotify:artist:5nvWOyAkfNgVLKESq4fOj2,https://i.scdn.co/image/ab6761610000e5eb44f9e77e27c736eb7606727a,https://p.scdn.co/mp3-preview/881bb20f7ae4b3f877c3b913db5b8eb4aaf77572?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f46e995aa84c6eb1080100a4,https://open.spotify.com/embed/track/2LtCEKs68u3RpNh4wybCF8
862,Alex G,us,Rock,m,1,2010,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER
863,Calle 24,mx,Latin,m,1,2021,Que Onda,spotify:artist:6dLuQ5qXxIuWc5urxfIiZR,https://i.scdn.co/image/ab6761610000e5eb42a6b3617ad923a85a1d1653,https://p.scdn.co/mp3-preview/84bedddb9d7ae9cc58aad446d435c9eea28bdabb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66,https://open.spotify.com/embed/track/6uIIdjYTxxpWOyWuVXrKQO
864,Bailey Zimmerman,us,Country,m,1,2023,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER,FIX LATER
865,Lionel Richie,us,R&B,m,1,1982,All Night Long - Single Version,spotify:artist:3gMaNLQm7D9MornNILzdSl,https://i.scdn.co/image/ab6761610000e5eb002684808eb17d8b3645b57c,https://p.scdn.co/mp3-preview/0ab8e96775b27d0ae463df305877263785427191?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273062abeae9a2643960ba40f35,https://open.spotify.com/embed/track/4giIdAr7Plyu5LQzBOR4FP
866,Simone Mendes,br,Latin,f,1,2022,Daqui pra Sempre,spotify:artist:2eK9gcJQ6uqVvJL63dnOM3,https://i.scdn.co/image/ab6761610000e5eb0aeab894a183255edfc84057,https://p.scdn.co/mp3-preview/7fc54083f6b1bef2f0f7d96f3d4388132b200dcc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bdf5ee3c2dda1cda6449fb41,https://open.spotify.com/embed/track/35D06z7kmwMmYYbyJ0BkSm
867,j-hope,kr,Pop,m,1,2018,MORE,spotify:artist:0b1sIQumIAsNbqAoIClSpy,https://i.scdn.co/image/ab6761610000e5ebeb746063d1aafa2817ea11b5,https://p.scdn.co/mp3-preview/dd566d14a82357b76e70eadb32a8d8c5113404a2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,https://open.spotify.com/embed/track/7GARzfC1mwhDuk4t9WOACq
868,HUGEL,us,Electronic,m,1,2015,"Patadas de Ahogado / LATÍN MAFIA, HUMBE - Rework",spotify:artist:5PlfkPxwCpRRWQJBxCa0By,https://i.scdn.co/image/ab6761610000e5ebf6f74be8e68e72a40acc5cde,https://p.scdn.co/mp3-preview/d17aa2a659283d7a0ae81254d9cf5458139414a3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c8101cc61a1a16540f1f7528,https://open.spotify.com/embed/track/14S2VMZRhekYGluotZ4pqg
